State,County,NSN,Item Name,Quantity,UI,Acquisition Cost,Ship Date
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/10/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,04/18/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/09/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/09/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/09/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/13/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/13/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/13/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/13/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/13/2006
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/28/2007
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/28/2007
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/28/2007
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/28/2007
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/28/2007
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/01/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,09/29/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,09/29/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/21/2008
WV,KANAWHA                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/21/2008
WV,KANAWHA                  ,1005-00-921-5004,"MAGAZINE,CARTRIDGE",200,Each,9.31,12/31/2011
WV,KANAWHA                  ,1005-00-921-5004,"MAGAZINE,CARTRIDGE",200,Each,9.31,12/31/2011
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,11/09/2006
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,11/09/2006
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,11/09/2006
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,08/20/2008
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,08/20/2008
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,08/20/2008
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,08/20/2008
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,08/20/2008
WV,KANAWHA                  ,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,01/31/2013
WV,KANAWHA                  ,1005-00-992-7287,"RING,BOLT",25,Package,2.73,09/21/2011
WV,KANAWHA                  ,1005-00-992-7287,"RING,BOLT",13,Package,2.73,09/21/2011
WV,KANAWHA                  ,1005-00-992-7291,"EJECTOR,CARTRIDGE",50,Each,2.03,09/21/2011
WV,KANAWHA                  ,1005-00-992-7307,TRIGGER,2,Each,19.73,10/02/2011
WV,KANAWHA                  ,1005-00-992-7307,TRIGGER,4,Each,19.73,10/02/2011
WV,KANAWHA                  ,1005-00-999-0406,DISCONNECTOR,5,Each,2.04,10/02/2011
WV,KANAWHA                  ,1005-01-144-1492,"SPRING,HAMMER",50,Package,1.06,10/02/2011
WV,KANAWHA                  ,1005-01-148-0172,"CAM,BURST",3,Each,2.82,10/02/2011
WV,KANAWHA                  ,1005-01-233-8530,"PLATE,RECEIVER END",5,Each,2.6,09/21/2011
WV,KANAWHA                  ,1005-01-233-8531,"EXTENSION,LOWER",28,Each,49.21,09/21/2011
WV,KANAWHA                  ,1005-01-233-8638,"LEVER,RELEASE,SMALL ARMS",35,Each,2.49,10/11/2011
WV,KANAWHA                  ,1005-01-361-8208,"FIRING ATTACHMENT,BLANK AMMUNITION",46,Each,7.7,09/28/2011
WV,KANAWHA                  ,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",20,Each,68.35,04/14/2012
WV,KANAWHA                  ,1005-01-453-1633,"HANDGUARD,LOWER",4,Each,26.27,09/20/2011
WV,KANAWHA                  ,1005-01-453-1633,"HANDGUARD,LOWER",2,Each,26.27,09/21/2011
WV,KANAWHA                  ,1005-01-453-4222,"RAIL COVER,6 RIB",4,Each,0.42,09/20/2011
WV,KANAWHA                  ,1005-01-453-4227,"HANDGUARD,UPPER",4,Each,38.46,09/20/2011
WV,KANAWHA                  ,1005-01-465-0401,"HANDLE,GUN CARRYING",30,Each,104.28,09/29/2011
WV,KANAWHA                  ,1005-01-478-0848,"KIT,CLOSE QUARTERS",46,Kit,27.6,09/29/2011
WV,KANAWHA                  ,1005-01-505-2886,"SPRING ASSEMBLY,EXTRACTOR,SMALL ARMS",36,Each,0.86,09/20/2011
WV,KANAWHA                  ,1005-01-522-0772,"BUFFER ASSEMBLY,RECOIL",2,Each,24.7,09/21/2011
WV,KANAWHA                  ,1005-01-522-0772,"BUFFER ASSEMBLY,RECOIL",1,Each,24.7,09/21/2011
WV,KANAWHA                  ,1005-01-544-9825,"BUTTSTOCK,SUBASSEMBLY",35,Each,15.03,09/21/2011
WV,KANAWHA                  ,1005-01-562-7396,"SLING,SMALL ARMS   ",50,EA,21.67,07/19/-8549
WV,KANAWHA                  ,1005-01-563-8451,"BIPOD,RIFLE",19,Each,134.74,04/28/2012
WV,KANAWHA                  ,1005-01-614-9848,LARUE THROW WRENCH,12,Each,8.35,04/10/2014
WV,KANAWHA                  ,1080-01-457-2956,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",2,Each,1445,12/03/2011
WV,KANAWHA                  ,1095-00-407-0674,"RACK,STORAGE,SMALL ",1,EA,431.09,04/16/-8549
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/13/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/13/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/13/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/13/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,09/22/2011
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-1265,"SIGHT,REFLEX",1,Each,328,01/11/2012
WV,KANAWHA                  ,1240-01-411-6350,"TELESCOPE,STRAIGHT",10,Each,826,09/04/2011
WV,KANAWHA                  ,1240-01-499-3547,BINOCULAR,8,Each,355,09/01/2011
WV,KANAWHA                  ,1240-01-499-3547,BINOCULAR,4,Each,355,09/01/2011
WV,KANAWHA                  ,1740-01-408-0399,"TRACTOR,WHEELED,AIRCRAFT TOWING",1,Each,30000,03/06/2014
WV,KANAWHA                  ,1940-01-249-3936,"BOAT,LANDING,INFLAT",1,EA,5135,07/27/-8549
WV,KANAWHA                  ,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070,03/08/2010
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,39052,10/21/2013
WV,KANAWHA                  ,2320-01-316-1030,"TRUCK,DUMP         ",1,EA,63087,08/19/-8548
WV,KANAWHA                  ,2320-01-455-9593,"TRUCK,UTILITY",1,Each,60409,10/02/2013
WV,KANAWHA                  ,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,0,03/12/2014
WV,KANAWHA                  ,2330-01-217-1478,"SEMITRAILER,VAN    ",1,EA,42345.33,07/11/-8549
WV,KANAWHA                  ,2330-01-373-0720,"TRAILER,TANK",1,Each,7717,08/18/2012
WV,KANAWHA                  ,2330-DS-TRA-ILE1,TRAILER SEMI VAN,1,EA,30349,07/10/-8549
WV,KANAWHA                  ,2330-DS-TRA-ILE1,CPCVX SEMI VAN 20T,1,EA,25000,05/24/-8548
WV,KANAWHA                  ,2340-01-420-2816,UTILITY VEHICLE 4WD,1,EA,7928.7,04/16/-8549
WV,KANAWHA                  ,2410-00-756-1161,"TRACTOR,FULL TRACKE",1,EA,150000,03/28/-8549
WV,KANAWHA                  ,2910-01-331-2741,No Item Name Available,1,Each,637.72,04/10/2014
WV,KANAWHA                  ,3040-01-247-7969,"CAM,CONTROL",6,Each,5.89,10/02/2011
WV,KANAWHA                  ,3040-01-247-7969,"CAM,CONTROL",3,Each,5.89,10/02/2011
WV,KANAWHA                  ,3431-00-059-9284,"WELDING MACHINE,ARC",1,Each,2255.15,01/06/2014
WV,KANAWHA                  ,3510-DS-DRY-ER00,CLOTHES DRYER,6,Each,0,08/07/2013
WV,KANAWHA                  ,3510-DS-WAS-HER6,CLOTHES WASHER,6,Each,0,08/07/2013
WV,KANAWHA                  ,3530-01-177-8588,"SEWING MACHINE,INDUSTRIAL",1,Each,5183.29,04/10/2014
WV,KANAWHA                  ,3695-00-679-6914,"SAW,CHAIN",1,Each,494.7,08/11/2012
WV,KANAWHA                  ,3695-00-679-6914,"SAW,CHAIN",2,Each,494.7,07/29/2013
WV,KANAWHA                  ,3695-00-679-6914,"SAW,CHAIN",3,Each,494.7,08/22/2013
WV,KANAWHA                  ,3750-01-552-9747,"TRIMMER,HEDGE,POWER",1,Unknown,0,02/10/2014
WV,KANAWHA                  ,3750-DS-LAN-DSCP,PUSH MOWER  JOHN DEERE JA62,1,EA,800,04/05/-8549
WV,KANAWHA                  ,3750-DS-LAN-DSCP,HITCH BLADE FRONT  JOHN DEERE,1,EA,450,04/05/-8549
WV,KANAWHA                  ,3805-00-148-2169,"LOADER,SCOOP TYPE  ",1,EA,69508,05/12/-8548
WV,KANAWHA                  ,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,Each,0,10/21/2013
WV,KANAWHA                  ,3830-DS-TRU-TRAA,CPCVX SNOW BLOWER  JOHN DEERE,1,EA,1000,04/05/-8549
WV,KANAWHA                  ,3895-00-454-2606,"PULLER,POWER CABLE",1,Each,5994.15,04/10/2014
WV,KANAWHA                  ,3920-00-242-5764,"TRUCK,LIFT,HAND    ",1,EA,605.54,04/05/-8549
WV,KANAWHA                  ,3920-00-827-7471,WHEELBARROW,2,Each,144.15,11/13/2013
WV,KANAWHA                  ,3920-01-113-0140,"TRUCK,HAND",10,Each,271.53,01/08/2014
WV,KANAWHA                  ,3920-01-154-6901,"HAND TRUCK,SPOOL CADDY",3,Each,359.49,04/10/2014
WV,KANAWHA                  ,3920-01-429-9499,"TRUCK,LIFT,HAND    ",1,EA,374.1,04/05/-8549
WV,KANAWHA                  ,3930-01-052-5219,"TRUCK,LIFT,FORK    ",1,EA,23350,02/18/-8548
WV,KANAWHA                  ,3930-01-132-6891,"TRUCK,LIFT,FORK    ",1,EA,142992,02/18/-8548
WV,KANAWHA                  ,3930-01-415-5521,"TRUCK,LIFT,FORK    ",1,EA,70930,02/18/-8548
WV,KANAWHA                  ,3940-00-355-4883,"SLING,DRUM LIFTING",3,Each,874.9,01/08/2014
WV,KANAWHA                  ,3940-01-167-7901,"SLING,SELF LOOP,FLAT",2,Each,411.02,11/18/2013
WV,KANAWHA                  ,3950-00-965-0104,"HOIST,CHAIN",1,Each,627.57,12/17/2013
WV,KANAWHA                  ,3950-01-040-1624,"HOIST,CHAIN",4,Each,525.79,12/10/2013
WV,KANAWHA                  ,3990-00-RAM-PS,RAMPS   YARD KING,1,EA,11000,08/01/-8549
WV,KANAWHA                  ,3990-00-RAM-PS,RAMPS   YARD KING,1,EA,11000,08/01/-8549
WV,KANAWHA                  ,3990-00-RAM-PS,RAMPS  YARD KING,1,EA,11000,08/01/-8549
WV,KANAWHA                  ,3990-01-418-5778,"HANDLER,STEEL DRUM",1,Each,4432.6,04/10/2014
WV,KANAWHA                  ,3990-01-421-4290,"TIE DOWN,CARGO,VEHI",5,EA,78.18,10/16/-8549
WV,KANAWHA                  ,3990-01-557-5605,"TIE DOWN,CARGO,VEHI",3,EA,23.79,10/16/-8549
WV,KANAWHA                  ,4010-01-177-3068,"ROPE,WIRE",1,Reel,3592.16,02/06/2014
WV,KANAWHA                  ,4020-00-908-6416,"FIBER ROPE ASSEMBLY,SINGLE LEG",1,Each,5.21,08/22/2013
WV,KANAWHA                  ,4030-DS-HOO-K000,CARGO TIEDOWN WITH  HOOKS,1,LT,3000,08/25/-8548
WV,KANAWHA                  ,4110-01-030-8044,"ICE MAKING MACHINE,",1,EA,4066.68,04/05/-8549
WV,KANAWHA                  ,4110-DS-REF-RIG0,REFRIGERATOR,10,Each,0,08/07/2013
WV,KANAWHA                  ,4240-01-516-5361,"SPECTACLE,COMBO PAC",30,EA,41.35,01/28/-8548
WV,KANAWHA                  ,4240-01-545-1000,"PADS,KNEE,INDUSTRIAL",20,Unknown,0,12/10/2013
WV,KANAWHA                  ,4240-01-545-1000,"PADS,KNEE,INDUSTRIAL",22,Unknown,0,12/17/2013
WV,KANAWHA                  ,4240-01-547-5927,SPAX               ,9,EA,122.09,04/10/-8549
WV,KANAWHA                  ,4240-01-547-5933,"RESCUE HOOK,SURVIVAL",6,Each,33.87,11/04/2013
WV,KANAWHA                  ,4310-01-564-3437,"COMPRESSOR UNIT,RECIPROCATING",1,Unknown,0,02/04/2014
WV,KANAWHA                  ,4510-00-400-5143,"SINK,UTILITY",1,Each,134.32,12/10/2013
WV,KANAWHA                  ,4520-00-036-5932,"HEATER,SPACE,ELECTRIC",11,Each,121.75,12/30/2013
WV,KANAWHA                  ,4910-01-114-4006,"PAN,DRAIN",2,Each,30.98,04/10/2014
WV,KANAWHA                  ,4910-01-492-2464,"CREEPER,MECHANIC'S",8,Unknown,0,12/10/2013
WV,KANAWHA                  ,4910-01-559-6313,"JACK,HYDRAULIC,AXLE",4,Each,112.52,11/14/2013
WV,KANAWHA                  ,5110-00-293-2339,"AX,SINGLE BIT",3,Each,25.27,02/04/2014
WV,KANAWHA                  ,5110-01-166-6512,"CUTTER,PIPE",5,Each,149.12,11/13/2013
WV,KANAWHA                  ,5110-01-399-9312,"STRIPPER,WIRE,HAND",10,Each,11.37,12/26/2013
WV,KANAWHA                  ,5110-DS-HAN-DTNL,"HAND TOOLS, EDGED, NONPOWERED",20,Lot,0,04/10/2014
WV,KANAWHA                  ,5110-DS-HAN-DTNP,HAND HELD SWAGGING TOOL,1,EA,323.37,04/05/-8549
WV,KANAWHA                  ,5120-00-203-4656,"HAMMER,HAND",4,Each,21.83,04/10/2014
WV,KANAWHA                  ,5120-00-240-1410,"WRENCH,PIPE",2,Each,385.67,12/10/2013
WV,KANAWHA                  ,5120-00-240-1411,"WRENCH,PIPE",1,Each,213.38,11/13/2013
WV,KANAWHA                  ,5120-00-293-0665,"BAR,WRECKING",18,Each,21.25,04/10/2014
WV,KANAWHA                  ,5120-00-293-1108,"VISE AND STAND,PIPE",2,Each,623.36,04/10/2014
WV,KANAWHA                  ,5120-00-293-3453,"WRENCH SET,BOX",2,Set,136.42,04/10/2014
WV,KANAWHA                  ,5120-00-965-0879,"BAR,COMBINATION PRY AND SCRAPER",40,Each,10.21,04/10/2014
WV,KANAWHA                  ,5120-01-069-5686,"HAMMER,HAND",10,Each,28.13,04/10/2014
WV,KANAWHA                  ,5120-01-069-5686,"HAMMER,HAND",6,Each,28.13,04/10/2014
WV,KANAWHA                  ,5120-01-412-1819,"SOCKET,SOCKET WRENCH",7,Each,121.8,04/10/2014
WV,KANAWHA                  ,5120-01-476-7556,"INTRENCHING TOOL,HAND",12,Each,36.82,11/18/2013
WV,KANAWHA                  ,5120-01-476-7556,"INTRENCHING TOOL,HAND",15,Each,36.82,11/18/2013
WV,KANAWHA                  ,5130-00-357-5135,"WRENCH SET,SOCKET  ",2,SE,194.88,04/19/-8549
WV,KANAWHA                  ,5130-00-901-8245,"HAMMER,PNEUMATIC,PORTABLE",1,Each,196.62,12/26/2013
WV,KANAWHA                  ,5130-00-990-4448,"PLANE,ELECTRIC,PORTABLE",1,Unknown,0,02/07/2014
WV,KANAWHA                  ,5130-00-POW-ERSA,K750 POWER DIISC CUTTERS,3,EA,900,04/19/-8549
WV,KANAWHA                  ,5130-01-087-6840,"WRENCH,IMPACT,ELECT",1,EA,1106.64,04/19/-8549
WV,KANAWHA                  ,5130-01-494-0070,"BIT SET,SCREWDRIVER",9,Set,10.44,12/26/2013
WV,KANAWHA                  ,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",2,Each,0,12/17/2013
